Generation,Generation ,Pct_Slow,Pct_Fast,Mutation ,Mutation_loc,Rate,Min ,Max,Transcript ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20_popB,20,45,55,72,1,1.255,1,100,1,1,1,1,100,1,1,100,100,100,1,1,1,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,1,1,100,1,100,100,100,100,100,1,100,1,100,100
21_popB,21,44.16666667,55.83333333,106,1,1.333,1,100,1,1,1,1,100,1,1,100,100,100,1,1,1,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
22_popA,22,44.16666667,55.83333333,0,0,1.333,1,100,1,1,1,1,100,1,1,100,100,100,1,1,1,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
23_popA,23,44.16666667,55.83333333,0,0,1.333,1,100,1,1,1,1,100,1,1,100,100,100,1,1,1,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
24_popA,24,44.16666667,55.83333333,0,0,1.333,1,100,1,1,1,1,100,1,1,100,100,100,1,1,1,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
25_popA,25,44.16666667,55.83333333,0,0,1.333,1,100,1,1,1,1,100,1,1,100,100,100,1,1,1,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
26_popB,26,44.16666667,55.83333333,41,1,1.333,1,100,1,1,1,1,100,1,1,100,100,100,1,1,1,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
27_popB,27,44.16666667,55.83333333,15,1,1.333,1,100,1,1,1,1,100,1,1,100,100,100,1,1,1,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
28_popA,28,44.16666667,55.83333333,0,0,1.333,1,100,1,1,1,1,100,1,1,100,100,100,1,1,1,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
29_popB,29,43.33333333,56.66666667,12,1,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
30_popA,30,43.33333333,56.66666667,0,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
31_popA,31,43.33333333,56.66666667,0,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
32_popB,32,43.33333333,56.66666667,119,1,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
33_popB,33,43.33333333,56.66666667,8,1,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
34_popA,34,43.33333333,56.66666667,0,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
35_popA,35,43.33333333,56.66666667,0,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
36_popA,36,43.33333333,56.66666667,0,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
37_popA,37,43.33333333,56.66666667,0,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
38_popB,38,43.33333333,56.66666667,34,1,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
39_popA,39,43.33333333,56.66666667,0,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
40_popA,40,43.33333333,56.66666667,0,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
41_popB,41,43.33333333,56.66666667,107,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
42_popA,42,43.33333333,56.66666667,0,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
43_popA,43,43.33333333,56.66666667,0,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
44_popA,44,43.33333333,56.66666667,0,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
45_popB,45,43.33333333,56.66666667,26,0,1.522,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,1,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
46_popB,46,42.5,57.5,46,1,1.563,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,100,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
47_popA,47,42.5,57.5,0,0,1.563,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,100,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
48_popB,48,42.5,57.5,115,0,1.563,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,100,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
49_popB,49,42.5,57.5,14,0,1.563,1,100,1,1,1,1,100,1,1,100,100,100,1,1,100,100,1,100,1,100,1,100,100,100,100,1,100,1,1,100,1,1,1,100,100,100,100,100,100,1,1,100,1,100,1,1,1,1,100,100,100,1,100,100,1,1,1,100,100,1,100,100,1,100,100,100,100,100,1,100,1,1,100,100,100,1,100,1,100,100,100,100,1,1,100,100,1,1,100,1,100,100,100,1,100,100,1,100,100,100,100,1,1,1,100,1,1,100,100,1,100,1,100,100,100,100,100,1,100,1,100,100
